i	k	etaik
0	0	0.000000
0	1	0.021415
0	2	0.000000
0	3	0.000000
0	4	0.496334
0	5	0.031560
0	6	0.000000
0	7	0.000000
0	8	0.000000
0	9	0.450691
0	10	0.000000
0	11	0.000000
1	0	0.000000
1	1	0.225295
1	2	0.000000
1	3	0.000000
1	4	0.496554
1	5	0.278150
1	6	0.000000
1	7	0.000000
1	8	0.000000
1	9	0.000000
1	10	0.000000
1	11	0.000000
2	0	0.000000
2	1	0.000000
2	2	0.000000
2	3	0.000000
2	4	0.494248
2	5	0.000000
2	6	0.000000
2	7	0.043188
2	8	0.000000
2	9	0.000000
2	10	0.000000
2	11	0.462565
3	0	0.000000
3	1	0.000000
3	2	0.000000
3	3	0.000000
3	4	0.561881
3	5	0.000000
3	6	0.000000
3	7	0.000000
3	8	0.000000
3	9	0.000000
3	10	0.000000
3	11	0.438119
4	0	0.000000
4	1	0.000000
4	2	0.000000
4	3	0.000000
4	4	1.000000
4	5	0.000000
4	6	0.000000
4	7	0.000000
4	8	0.000000
4	9	0.000000
4	10	0.000000
4	11	0.000000
5	0	0.000000
5	1	0.220568
5	2	0.000000
5	3	0.000000
5	4	0.496554
5	5	0.282877
5	6	0.000000
5	7	0.000000
5	8	0.000000
5	9	0.000000
5	10	0.000000
5	11	0.000000
6	0	0.000000
6	1	0.000000
6	2	0.000000
6	3	0.000000
6	4	1.000000
6	5	0.000000
6	6	0.000000
6	7	0.000000
6	8	0.000000
6	9	0.000000
6	10	0.000000
6	11	0.000000
7	0	0.000000
7	1	0.000000
7	2	0.000000
7	3	0.000000
7	4	0.000000
7	5	0.000000
7	6	0.000000
7	7	0.000000
7	8	0.000000
7	9	1.000000
7	10	0.000000
7	11	0.000000
8	0	0.000000
8	1	0.000000
8	2	0.000000
8	3	0.000000
8	4	1.000000
8	5	0.000000
8	6	0.000000
8	7	0.000000
8	8	0.000000
8	9	0.000000
8	10	0.000000
8	11	0.000000
9	0	0.000000
9	1	0.000000
9	2	0.000000
9	3	0.000000
9	4	1.000000
9	5	0.000000
9	6	0.000000
9	7	0.000000
9	8	0.000000
9	9	0.000000
9	10	0.000000
9	11	0.000000
10	0	0.000000
10	1	0.237521
10	2	0.000000
10	3	0.000000
10	4	0.000000
10	5	0.583095
10	6	0.179383
10	7	0.000000
10	8	0.000000
10	9	0.000000
10	10	0.000000
10	11	0.000000
11	0	0.000000
11	1	0.680852
11	2	0.000000
11	3	0.000000
11	4	0.000000
11	5	0.319148
11	6	0.000000
11	7	0.000000
11	8	0.000000
11	9	0.000000
11	10	0.000000
11	11	0.000000
12	0	0.000000
12	1	0.188112
12	2	0.000000
12	3	0.000000
12	4	0.496554
12	5	0.315334
12	6	0.000000
12	7	0.000000
12	8	0.000000
12	9	0.000000
12	10	0.000000
12	11	0.000000
13	0	0.000000
13	1	0.318387
13	2	0.000000
13	3	0.000000
13	4	0.000000
13	5	0.681613
13	6	0.000000
13	7	0.000000
13	8	0.000000
13	9	0.000000
13	10	0.000000
13	11	0.000000
14	0	0.000000
14	1	0.116542
14	2	0.000000
14	3	0.000000
14	4	0.000000
14	5	0.883457
14	6	0.000000
14	7	0.000000
14	8	0.000000
14	9	0.000000
14	10	0.000000
14	11	0.000000
15	0	0.000000
15	1	0.093902
15	2	0.000000
15	3	0.000000
15	4	0.496554
15	5	0.409543
15	6	0.000000
15	7	0.000000
15	8	0.000000
15	9	0.000000
15	10	0.000000
15	11	0.000000
16	0	0.500000
16	1	0.124518
16	2	0.000000
16	3	0.000000
16	4	0.000000
16	5	0.375482
16	6	0.000000
16	7	0.000000
16	8	0.000000
16	9	0.000000
16	10	0.000000
16	11	0.000000
17	0	0.499179
17	1	0.000613
17	2	0.000000
17	3	0.000000
17	4	0.496227
17	5	0.003981
17	6	0.000000
17	7	0.000000
17	8	0.000000
17	9	0.000000
17	10	0.000000
17	11	0.000000
18	0	0.000000
18	1	0.125495
18	2	0.000000
18	3	0.000000
18	4	0.000000
18	5	0.422669
18	6	0.000000
18	7	0.000000
18	8	0.000000
18	9	0.451836
18	10	0.000000
18	11	0.000000
19	0	0.000000
19	1	0.108132
19	2	0.000000
19	3	0.000000
19	4	0.000000
19	5	0.391865
19	6	0.000000
19	7	0.037419
19	8	0.000000
19	9	0.000000
19	10	0.000000
19	11	0.462585
20	0	0.000000
20	1	0.000000
20	2	0.000000
20	3	0.000000
20	4	0.494258
20	5	0.000000
20	6	0.000000
20	7	0.505742
20	8	0.000000
20	9	0.000000
20	10	0.000000
20	11	0.000000
21	0	0.000000
21	1	0.285255
21	2	0.000000
21	3	0.000000
21	4	0.000000
21	5	0.514919
21	6	0.199827
21	7	0.000000
21	8	0.000000
21	9	0.000000
21	10	0.000000
21	11	0.000000
22	0	0.000000
22	1	0.186205
22	2	0.000000
22	3	0.000000
22	4	0.000000
22	5	0.813795
22	6	0.000000
22	7	0.000000
22	8	0.000000
22	9	0.000000
22	10	0.000000
22	11	0.000000
23	0	0.000000
23	1	0.110355
23	2	0.000000
23	3	0.000000
23	4	0.496554
23	5	0.193264
23	6	0.199826
23	7	0.000000
23	8	0.000000
23	9	0.000000
23	10	0.000000
23	11	0.000000
24	0	0.000000
24	1	0.047771
24	2	0.000000
24	3	0.000000
24	4	0.496554
24	5	0.255848
24	6	0.199826
24	7	0.000000
24	8	0.000000
24	9	0.000000
24	10	0.000000
24	11	0.000000
25	0	0.000000
25	1	0.422902
25	2	0.000000
25	3	0.000000
25	4	0.000000
25	5	0.377271
25	6	0.199827
25	7	0.000000
25	8	0.000000
25	9	0.000000
25	10	0.000000
25	11	0.000000
26	0	0.000000
26	1	0.268954
26	2	0.000000
26	3	0.000000
26	4	0.000000
