i	k	etaik
0	0	0.000000
0	1	0.000000
0	2	1.000000
0	3	0.000000
0	4	0.000000
1	0	0.000000
1	1	0.000000
1	2	0.498140
1	3	0.000000
1	4	0.501860
2	0	0.000000
2	1	0.000000
2	2	1.000000
2	3	0.000000
2	4	0.000000
3	0	0.000000
3	1	0.000000
3	2	1.000000
3	3	0.000000
3	4	0.000000
4	0	0.000000
4	1	0.000000
4	2	0.498140
4	3	0.000000
4	4	0.501860
5	0	0.000000
5	1	0.000000
5	2	1.000000
5	3	0.000000
5	4	0.000000
6	0	0.000000
6	1	0.000000
6	2	1.000000
6	3	0.000000
6	4	0.000000
7	0	0.000000
7	1	0.000000
7	2	1.000000
7	3	0.000000
7	4	0.000000
8	0	0.000000
8	1	0.000000
8	2	1.000000
8	3	0.000000
8	4	0.000000
9	0	0.000000
9	1	0.000000
9	2	1.000000
9	3	0.000000
9	4	0.000000
10	0	0.520816
10	1	0.000000
10	2	0.479184
10	3	0.000000
10	4	0.000000
11	0	0.520816
11	1	0.000000
11	2	0.479184
11	3	0.000000
11	4	0.000000
12	0	0.623149
12	1	0.000000
12	2	0.000000
12	3	0.376851
12	4	0.000000
13	0	1.000000
13	1	0.000000
13	2	0.000000
13	3	0.000000
13	4	0.000000
14	0	1.000000
14	1	0.000000
14	2	0.000000
14	3	0.000000
14	4	0.000000
15	0	0.623149
15	1	0.000000
15	2	0.000000
15	3	0.376851
15	4	0.000000
16	0	0.519585
16	1	0.000000
16	2	0.000000
16	3	0.000000
16	4	0.480415
17	0	1.000000
17	1	0.000000
17	2	0.000000
17	3	0.000000
17	4	0.000000
18	0	0.000000
18	1	0.000028
18	2	0.493024
18	3	0.506947
18	4	0.000000
19	0	0.623149
19	1	0.000000
19	2	0.000000
19	3	0.376851
19	4	0.000000
20	0	0.000000
20	1	0.505635
20	2	0.000000
20	3	0.000000
20	4	0.494365
21	0	0.000000
21	1	0.000000
21	2	0.000000
21	3	0.000000
21	4	1.000000
22	0	0.000000
22	1	0.000000
22	2	0.000000
22	3	0.000000
22	4	1.000000
23	0	0.000000
23	1	0.505635
23	2	0.000000
23	3	0.000000
23	4	0.494365
24	0	0.000000
24	1	0.000000
24	2	0.000000
24	3	0.000000
24	4	1.000000
25	0	0.000000
25	1	0.000000
25	2	0.000000
25	3	0.000000
25	4	1.000000
26	0	0.000000
26	1	0.505635
26	2	0.000000
26	3	0.000000
26	4	0.494365
27	0	0.000000
27	1	0.000000
27	2	0.000000
27	3	0.000000
27	4	1.000000
28	0	0.000000
28	1	0.000000
28	2	0.000000
28	3	0.000000
28	4	1.000000
29	0	0.000000
29	1	0.000000
29	2	0.000000
29	3	0.000000
29	4	1.000000
30	0	0.409463
30	1	0.590508
30	2	0.000000
30	3	0.000029
30	4	0.000000
31	0	0.000000
31	1	0.391857
31	2	0.000000
31	3	0.608143
31	4	0.000000
32	0	0.000020
32	1	0.000000
32	2	0.000000
32	3	0.999980
32	4	0.000000
33	0	0.000000
33	1	0.505635
33	2	0.000000
33	3	0.000000
33	4	0.494365
34	0	1.000000
34	1	0.000000
34	2	0.000000
34	3	0.000000
34	4	0.000000
35	0	0.409430
35	1	0.590511
35	2	0.000000
35	3	0.000059
35	4	0.000000
36	0	0.409457
36	1	0.590509
36	2	0.000000
36	3	0.000035
36	4	0.000000
37	0	1.000000
37	1	0.000000
37	2	0.000000
37	3	0.000000
37	4	0.000000
38	0	1.000000
38	1	0.000000
38	2	0.000000
38	3	0.000000
38	4	0.000000
39	0	0.000000
39	1	0.000000
39	2	0.000000
39	3	1.000000
39	4	0.000000
40	0	1.000000
40	1	0.000000
40	2	0.000000
40	3	0.000000
40	4	0.000000
41	0	0.000024
41	1	0.000000
41	2	0.000000
41	3	0.999976
41	4	0.000000
42	0	0.000025
42	1	0.000000
42	2	0.000000
42	3	0.999975
42	4	0.000000
43	0	1.000000
43	1	0.000000
43	2	0.000000
43	3	0.000000
43	4	0.000000
44	0	1.000000
44	1	0.000000
44	2	0.000000
44	3	0.000000
44	4	0.000000
45	0	1.000000
45	1	0.000000
45	2	0.000000
45	3	0.000000
45	4	0.000000
46	0	0.000021
46	1	0.000000
46	2	0.000000
46	3	0.999979
46	4	0.000000
47	0	0.000029
47	1	0.000000
47	2	0.000000
47	3	0.999971
47	4	0.000000
48	0	1.000000
48	1	0.000000
48	2	0.000000
48	3	0.000000
48	4	0.000000
49	0	0.000021
49	1	0.000000
49	2	0.000000
49	3	0.999979
49	4	0.000000

