k	l	m	KLM
0	0	0	0.283333
0	0	1	0.716667
0	1	0	0.716667
0	1	1	0.283333
0	2	0	0.983333
0	2	1	0.016667
0	3	0	0.966667
0	3	1	0.033333
0	4	0	0.016667
0	4	1	0.983333
0	5	0	0.283333
0	5	1	0.716667
0	6	0	0.116667
0	6	1	0.883333
0	7	0	0.283333
0	7	1	0.716667
0	8	0	0.016667
0	8	1	0.983333
0	9	0	0.983333
0	9	1	0.016667
0	10	0	0.283333
0	10	1	0.716667
0	11	0	0.300000
0	11	1	0.700000
0	12	0	0.300000
0	12	1	0.700000
0	13	0	0.900000
0	13	1	0.100000
0	14	0	0.100000
0	14	1	0.900000
0	15	0	0.283333
0	15	1	0.716667

