i	k	etaik
0	0	0.000002
0	1	0.999998
1	0	0.000000
1	1	1.000000
2	0	0.000002
2	1	0.999998
3	0	0.000002
3	1	0.999998
4	0	0.000003
4	1	0.999997
5	0	0.000000
5	1	1.000000
6	0	0.000000
6	1	1.000000
7	0	0.000002
7	1	0.999998
8	0	0.000000
8	1	1.000000
9	0	0.000000
9	1	1.000000
10	0	0.000002
10	1	0.999998
11	0	0.000002
11	1	0.999998
12	0	0.000000
12	1	1.000000
13	0	0.000002
13	1	0.999998
14	0	0.000002
14	1	0.999998
15	0	0.000000
15	1	1.000000
16	0	0.000002
16	1	0.999998
17	0	0.000002
17	1	0.999998
18	0	0.000002
18	1	0.999998
19	0	0.000002
19	1	0.999998
20	0	0.000002
20	1	0.999998
21	0	0.000002
21	1	0.999998
22	0	0.539663
22	1	0.460337
23	0	0.000002
23	1	0.999998
24	0	0.539663
24	1	0.460337
25	0	0.000002
25	1	0.999998
26	0	0.539663
26	1	0.460337
27	0	0.000002
27	1	0.999998
28	0	0.539663
28	1	0.460337
29	0	0.000003
29	1	0.999997
30	0	1.000000
30	1	0.000000
31	0	1.000000
31	1	0.000000
32	0	1.000000
32	1	0.000000
33	0	1.000000
33	1	0.000000
34	0	1.000000
34	1	0.000000
35	0	1.000000
35	1	0.000000
36	0	1.000000
36	1	0.000000
37	0	1.000000
37	1	0.000000
38	0	1.000000
38	1	0.000000
39	0	0.575418
39	1	0.424582
40	0	1.000000
40	1	0.000000
41	0	1.000000
41	1	0.000000
42	0	1.000000
42	1	0.000000
43	0	1.000000
43	1	0.000000
44	0	1.000000
44	1	0.000000
45	0	1.000000
45	1	0.000000
46	0	1.000000
46	1	0.000000
47	0	1.000000
47	1	0.000000
48	0	1.000000
48	1	0.000000
49	0	1.000000
49	1	0.000000
50	0	1.000000
50	1	0.000000
51	0	1.000000
51	1	0.000000
52	0	1.000000
52	1	0.000000
53	0	1.000000
53	1	0.000000
54	0	1.000000
54	1	0.000000
55	0	1.000000
55	1	0.000000
56	0	1.000000
56	1	0.000000
57	0	1.000000
57	1	0.000000
58	0	1.000000
58	1	0.000000
59	0	1.000000
59	1	0.000000
60	0	1.000000
60	1	0.000000
61	0	1.000000
61	1	0.000000
62	0	1.000000
62	1	0.000000
63	0	1.000000
63	1	0.000000
64	0	1.000000
64	1	0.000000
65	0	1.000000
65	1	0.000000
66	0	1.000000
66	1	0.000000
67	0	1.000000
67	1	0.000000
68	0	1.000000
68	1	0.000000
69	0	1.000000
69	1	0.000000
70	0	1.000000
70	1	0.000000
71	0	1.000000
71	1	0.000000
72	0	1.000000
72	1	0.000000
73	0	1.000000
73	1	0.000000
74	0	1.000000
74	1	0.000000
75	0	1.000000
75	1	0.000000
76	0	1.000000
76	1	0.000000
77	0	1.000000
77	1	0.000000
78	0	1.000000
78	1	0.000000
79	0	1.000000
79	1	0.000000
80	0	1.000000
80	1	0.000000
81	0	0.336061
81	1	0.663939
82	0	0.336061
82	1	0.663939
83	0	1.000000
83	1	0.000000
84	0	1.000000
84	1	0.000000
85	0	1.000000
85	1	0.000000
86	0	0.316299
86	1	0.683701
87	0	1.000000
87	1	0.000000
88	0	0.336061
88	1	0.663939
89	0	0.316299
89	1	0.683701
90	0	0.000000
90	1	1.000000
91	0	1.000000
91	1	0.000000
92	0	0.316299
92	1	0.683701
93	0	0.000000
93	1	1.000000
94	0	0.316299
94	1	0.683701
95	0	0.000000
95	1	1.000000
96	0	0.000000
96	1	1.000000
97	0	0.000000
97	1	1.000000
98	0	0.000000
98	1	1.000000
99	0	0.316299
99	1	0.683701

