i	k	etaik
0	0	1.000000
0	1	0.000000
1	0	1.000000
1	1	0.000000
2	0	1.000000
2	1	0.000000
3	0	0.000000
3	1	1.000000
4	0	1.000000
4	1	0.000000
5	0	1.000000
5	1	0.000000
6	0	0.529253
6	1	0.470747
7	0	1.000000
7	1	0.000000
8	0	1.000000
8	1	0.000000
9	0	1.000000
9	1	0.000000
10	0	1.000000
10	1	0.000000
11	0	1.000000
11	1	0.000000
12	0	0.000000
12	1	1.000000
13	0	1.000000
13	1	0.000000
14	0	1.000000
14	1	0.000000
15	0	0.000000
15	1	1.000000
16	0	1.000000
16	1	0.000000
17	0	1.000000
17	1	0.000000
18	0	0.459086
18	1	0.540914
19	0	1.000000
19	1	0.000000
20	0	0.503877
20	1	0.496123
21	0	1.000000
21	1	0.000000
22	0	1.000000
22	1	0.000000
23	0	1.000000
23	1	0.000000
24	0	1.000000
24	1	0.000000
25	0	1.000000
25	1	0.000000
26	0	1.000000
26	1	0.000000
27	0	1.000000
27	1	0.000000
28	0	1.000000
28	1	0.000000
29	0	1.000000
29	1	0.000000
30	0	1.000000
30	1	0.000000
31	0	1.000000
31	1	0.000000
32	0	1.000000
32	1	0.000000
33	0	1.000000
33	1	0.000000
34	0	1.000000
34	1	0.000000
35	0	1.000000
35	1	0.000000
36	0	1.000000
36	1	0.000000
37	0	1.000000
37	1	0.000000
38	0	1.000000
38	1	0.000000
39	0	1.000000
39	1	0.000000
40	0	1.000000
40	1	0.000000
41	0	0.495831
41	1	0.504169
42	0	1.000000
42	1	0.000000
43	0	1.000000
43	1	0.000000
44	0	1.000000
44	1	0.000000
45	0	1.000000
45	1	0.000000
46	0	1.000000
46	1	0.000000
47	0	0.523564
47	1	0.476436
48	0	1.000000
48	1	0.000000
49	0	1.000000
49	1	0.000000
50	0	1.000000
50	1	0.000000
51	0	0.523564
51	1	0.476436
52	0	1.000000
52	1	0.000000
53	0	0.521900
53	1	0.478100
54	0	1.000000
54	1	0.000000
55	0	0.471824
55	1	0.528176
56	0	1.000000
56	1	0.000000
57	0	0.000000
57	1	1.000000
58	0	1.000000
58	1	0.000000
59	0	1.000000
59	1	0.000000
60	0	0.000000
60	1	1.000000
61	0	0.000000
61	1	1.000000
62	0	0.471824
62	1	0.528176
63	0	0.471824
63	1	0.528176
64	0	0.000000
64	1	1.000000
65	0	1.000000
65	1	0.000000
66	0	1.000000
66	1	0.000000
67	0	1.000000
67	1	0.000000
68	0	0.471824
68	1	0.528176
69	0	0.471824
69	1	0.528176
70	0	1.000000
70	1	0.000000
71	0	0.450222
71	1	0.549778
72	0	0.456410
72	1	0.543590
73	0	0.501516
73	1	0.498484
74	0	1.000000
74	1	0.000000
75	0	1.000000
75	1	0.000000
76	0	0.456410
76	1	0.543590
77	0	0.523564
77	1	0.476436
78	0	0.456410
78	1	0.543590
79	0	0.450222
79	1	0.549778
80	0	0.000000
80	1	1.000000
81	0	0.480419
81	1	0.519581
82	0	0.480419
82	1	0.519581
83	0	0.480419
83	1	0.519581
84	0	0.000000
84	1	1.000000
85	0	0.000000
85	1	1.000000
86	0	0.000000
86	1	1.000000
87	0	0.480419
87	1	0.519581
88	0	0.000000
88	1	1.000000
89	0	0.480419
89	1	0.519581
90	0	1.000000
90	1	0.000000
91	0	1.000000
91	1	0.000000
92	0	0.500339
92	1	0.499661
93	0	1.000000
93	1	0.000000
94	0	1.000000
94	1	0.000000
95	0	1.000000
95	1	0.000000
96	0	1.000000
96	1	0.000000
97	0	1.000000
97	1	0.000000
98	0	1.000000
98	1	0.000000
99	0	0.539293
99	1	0.460707

