k	l	m	KLM
0	0	0	0.003333
0	0	1	0.996667
0	1	0	0.966667
0	1	1	0.033333
0	2	0	0.003333
0	2	1	0.996667
0	3	0	0.926667
0	3	1	0.073333
0	4	0	0.916667
0	4	1	0.083333
0	5	0	0.066667
0	5	1	0.933333
0	6	0	0.986667
0	6	1	0.013333
0	7	0	0.006667
0	7	1	0.993333
0	8	0	0.933333
0	8	1	0.066667
0	9	0	0.990000
0	9	1	0.010000
0	10	0	0.193333
0	10	1	0.806667
0	11	0	0.996667
0	11	1	0.003333
0	12	0	0.003333
0	12	1	0.996667
0	13	0	0.973333
0	13	1	0.026667
0	14	0	0.990000
0	14	1	0.010000
0	15	0	0.006667
0	15	1	0.993333
0	16	0	0.026667
0	16	1	0.973333
0	17	0	0.056667
0	17	1	0.943333
0	18	0	0.993333
0	18	1	0.006667
0	19	0	0.003333
0	19	1	0.996667
0	20	0	0.003333
0	20	1	0.996667
0	21	0	0.013333
0	21	1	0.986667
0	22	0	0.003333
0	22	1	0.996667
0	23	0	0.996667
0	23	1	0.003333
0	24	0	0.006667
0	24	1	0.993333
0	25	0	0.066667
0	25	1	0.933333
0	26	0	0.136667
0	26	1	0.863333
0	27	0	0.933333
0	27	1	0.066667
0	28	0	0.996667
0	28	1	0.003333

