i	k	etaik
0	0	0.000000
0	1	0.000454
0	2	0.494597
0	3	0.000000
0	4	0.000000
0	5	0.000000
0	6	0.000000
0	7	0.504950
0	8	0.000000
0	9	0.000000
1	0	0.000000
1	1	0.004972
1	2	0.513399
1	3	0.000000
1	4	0.000000
1	5	0.000000
1	6	0.000000
1	7	0.000000
1	8	0.000000
1	9	0.481629
2	0	0.000000
2	1	0.000005
2	2	0.462950
2	3	0.000000
2	4	0.000000
2	5	0.000000
2	6	0.537045
2	7	0.000000
2	8	0.000000
2	9	0.000000
3	0	0.000000
3	1	0.000446
3	2	0.494599
3	3	0.000000
3	4	0.000000
3	5	0.000000
3	6	0.000000
3	7	0.504955
3	8	0.000000
3	9	0.000000
4	0	0.000000
4	1	0.000000
4	2	1.000000
4	3	0.000000
4	4	0.000000
4	5	0.000000
4	6	0.000000
4	7	0.000000
4	8	0.000000
4	9	0.000000
5	0	0.002338
5	1	0.249493
5	2	0.527212
5	3	0.001952
5	4	0.000000
5	5	0.000000
5	6	0.219005
5	7	0.000000
5	8	0.000000
5	9	0.000000
6	0	0.000000
6	1	0.004465
6	2	0.513566
6	3	0.000000
6	4	0.000000
6	5	0.000000
6	6	0.000000
6	7	0.000000
6	8	0.000000
6	9	0.481969
7	0	0.000000
7	1	0.004544
7	2	0.513540
7	3	0.000000
7	4	0.000000
7	5	0.000000
7	6	0.000000
7	7	0.000000
7	8	0.000000
7	9	0.481916
8	0	0.000000
8	1	0.000000
8	2	1.000000
8	3	0.000000
8	4	0.000000
8	5	0.000000
8	6	0.000000
8	7	0.000000
8	8	0.000000
8	9	0.000000
9	0	0.000000
9	1	0.000627
9	2	0.494541
9	3	0.000000
9	4	0.000000
9	5	0.000000
9	6	0.000000
9	7	0.504831
9	8	0.000000
9	9	0.000000
10	0	0.000000
10	1	0.000051
10	2	0.000000
10	3	0.000000
10	4	0.000000
10	5	0.498216
10	6	0.000000
10	7	0.501733
10	8	0.000000
10	9	0.000000
11	0	1.000000
11	1	0.000000
11	2	0.000000
11	3	0.000000
11	4	0.000000
11	5	0.000000
11	6	0.000000
11	7	0.000000
11	8	0.000000
11	9	0.000000
12	0	0.000000
12	1	0.000589
12	2	0.499137
12	3	0.000000
12	4	0.000000
12	5	0.500274
12	6	0.000000
12	7	0.000000
12	8	0.000000
12	9	0.000000
13	0	0.665828
13	1	0.008579
13	2	0.000000
13	3	0.324490
13	4	0.000000
13	5	0.000000
13	6	0.001103
13	7	0.000000
13	8	0.000000
13	9	0.000000
14	0	0.000000
14	1	0.534510
14	2	0.000000
14	3	0.000000
14	4	0.000000
14	5	0.465490
14	6	0.000000
14	7	0.000000
14	8	0.000000
14	9	0.000000
15	0	0.436796
15	1	0.563204
15	2	0.000000
15	3	0.000000
15	4	0.000000
15	5	0.000000
15	6	0.000000
15	7	0.000000
15	8	0.000000
15	9	0.000000
16	0	1.000000
16	1	0.000000
16	2	0.000000
16	3	0.000000
16	4	0.000000
16	5	0.000000
16	6	0.000000
16	7	0.000000
16	8	0.000000
16	9	0.000000
17	0	0.000000
17	1	0.591022
17	2	0.408978
17	3	0.000000
17	4	0.000000
17	5	0.000000
17	6	0.000000
17	7	0.000000
17	8	0.000000
17	9	0.000000
18	0	1.000000
18	1	0.000000
18	2	0.000000
18	3	0.000000
18	4	0.000000
18	5	0.000000
18	6	0.000000
18	7	0.000000
18	8	0.000000
18	9	0.000000
19	0	0.495255
19	1	0.000000
19	2	0.000000
19	3	0.000000
19	4	0.000000
19	5	0.504745
19	6	0.000000
19	7	0.000000
19	8	0.000000
19	9	0.000000
20	0	0.000000
20	1	0.000000
20	2	0.000000
20	3	0.000000
20	4	0.000000
20	5	0.000000
20	6	0.000000
20	7	0.000000
20	8	1.000000
20	9	0.000000
21	0	0.510271
21	1	0.000398
21	2	0.000000
21	3	0.000000
21	4	0.000000
21	5	0.000000
21	6	0.000000
21	7	0.000000
21	8	0.489331
21	9	0.000000
22	0	0.000000
22	1	0.000000
22	2	0.000000
22	3	0.000000
22	4	0.000000
22	5	0.000000
22	6	0.000000
22	7	0.000000
22	8	1.000000
22	9	0.000000
23	0	0.000000
23	1	0.000000
23	2	0.000000
23	3	0.000000
23	4	0.000000
23	5	0.000000
23	6	0.000000
23	7	0.000000
23	8	1.000000
23	9	0.000000
24	0	0.510340
24	1	0.000316
24	2	0.000000
24	3	0.000000
24	4	0.000000
24	5	0.000000
24	6	0.000000
24	7	0.000000
24	8	0.489344
24	9	0.000000
25	0	0.000000
25	1	0.077273
25	2	0.000000
25	3	0.000000
25	4	0.000000
25	5	0.000000
25	6	0.433840
25	7	0.000000
25	8	0.488887
25	9	0.000000
26	0	0.000000
26	1	0.001251
26	2	0.000000
26	3	0.000000
26	4	0.000000
26	5	0.000000
26	6	0.000000
26	7	0.000000
26	8	0.491107
26	9	0.507642
27	0	0.000000
27	1	0.001155
27	2	0.509807
27	3	0.000000
27	4	0.000000
27	5	0.000000
27	6	0.000000
27	7	0.000000
27	8	0.489038
27	9	0.000000
28	0	0.000000
28	1	0.000000
28	2	0.000000
28	3	0.000000
28	4	0.000000
28	5	0.000000
28	6	0.000000
28	7	0.000000
28	8	1.000000
28	9	0.000000
29	0	0.497649
29	1	0.000069
29	2	0.000000
29	3	0.000000
29	4	0.000000
29	5	0.000000
29	6	0.000000
29	7	0.502282
29	8	0.000000
29	9	0.000000
30	0	0.000000
30	1	0.000000
30	2	0.000000
30	3	0.000000
30	4	1.000000
30	5	0.000000
30	6	0.000000
30	7	0.000000
30	8	0.000000
30	9	0.000000
31	0	0.000000
31	1	0.000000
31	2	0.000000
31	3	0.000000
31	4	0.000000
31	5	0.000000
31	6	0.000000
31	7	0.483611
31	8	0.516389
31	9	0.000000
32	0	0.000000
32	1	0.427513
32	2	0.000000
32	3	0.000000
32	4	0.000000
32	5	0.000000
32	6	0.000000
32	7	0.572487
32	8	0.000000
32	9	0.000000
33	0	0.000000
33	1	1.000000
33	2	0.000000
33	3	0.000000
33	4	0.000000
33	5	0.000000
33	6	0.000000
33	7	0.000000
33	8	0.000000
33	9	0.000000
34	0	0.494660
34	1	0.000013
34	2	0.000000
34	3	0.000000
34	4	0.000000
34	5	0.000000
34	6	0.000000
34	7	0.000000
34	8	0.505327
34	9	0.000000
35	0	0.000000
35	1	0.000003
35	2	0.000000
35	3	0.000000
35	4	0.494885
35	5	0.000000
35	6	0.000000
35	7	0.000000
35	8	0.505112
35	9	0.000000
36	0	0.000000
36	1	0.487766
36	2	0.000000
36	3	0.512234
36	4	0.000000
36	5	0.000000
36	6	0.000000
36	7	0.000000
36	8	0.000000
36	9	0.000000
37	0	0.000000
37	1	0.427513
37	2	0.000000
37	3	0.000000
37	4	0.000000
37	5	0.000000
37	6	0.000000
37	7	0.572487
37	8	0.000000
37	9	0.000000
38	0	0.000000
38	1	0.000445
38	2	0.495833
38	3	0.000000
38	4	0.503722
38	5	0.000000
38	6	0.000000
38	7	0.000000
38	8	0.000000
38	9	0.000000
39	0	0.000000
39	1	0.000055
39	2	0.000000
39	3	0.000000
39	4	0.511661
39	5	0.000000
39	6	0.000000
39	7	0.000000
39	8	0.488283
39	9	0.000000
40	0	0.000000
40	1	0.000044
40	2	0.000000
40	3	0.000000
40	4	0.000000
40	5	0.498217
40	6	0.000000
40	7	0.501739
40	8	0.000000
40	9	0.000000
41	0	1.000000
41	1	0.000000
41	2	0.000000
41	3	0.000000
41	4	0.000000
41	5	0.000000
41	6	0.000000
41	7	0.000000
41	8	0.000000
41	9	0.000000
42	0	0.000000
42	1	0.000050
42	2	0.000000
42	3	0.000000
42	4	0.000000
42	5	0.498216
42	6	0.000000
42	7	0.501734
42	8	0.000000
42	9	0.000000
43	0	0.000000
43	1	0.000132
43	2	0.000000
43	3	0.000000
43	4	0.000000
43	5	0.508929
43	6	0.000000
43	7	0.000000
43	8	0.490939
43	9	0.000000
44	0	0.000000
44	1	0.000013
44	2	0.000000
44	3	0.000000
44	4	0.000000
44	5	0.000000
44	6	0.516480
44	7	0.000000
44	8	0.483508
44	9	0.000000
45	0	0.000000
45	1	0.000034
45	2	0.000000
45	3	0.000000
45	4	0.000000
45	5	0.000000
45	6	0.000000
45	7	0.512364
45	8	0.487602
45	9	0.000000
46	0	0.500443
46	1	0.000000
46	2	0.000000
46	3	0.000000
46	4	0.000000
46	5	0.499557
46	6	0.000000
46	7	0.000000
46	8	0.000000
46	9	0.000000
47	0	0.000000
47	1	0.000017
47	2	0.000000
47	3	0.000000
47	4	0.000000
47	5	0.000000
47	6	0.000000
47	7	0.494580
47	8	0.505403
47	9	0.000000
48	0	0.500443
48	1	0.000000
48	2	0.000000
48	3	0.000000
48	4	0.000000
48	5	0.499557
48	6	0.000000
48	7	0.000000
48	8	0.000000
48	9	0.000000
49	0	0.000000
49	1	0.000000
49	2	0.000000
49	3	0.000000
49	4	0.000000
49	5	1.000000
49	6	0.000000
49	7	0.000000
49	8	0.000000
49	9	0.000000
50	0	0.000000
50	1	0.027299
50	2	0.523150
50	3	0.000000
50	4	0.000000
50	5	0.000000
50	6	0.449551
50	7	0.000000
50	8	0.000000
50	9	0.000000
51	0	0.000000
51	1	0.027751
51	2	0.522917
51	3	0.000000
51	4	0.000000
51	5	0.000000
51	6	0.449332
51	7	0.000000
51	8	0.000000
51	9	0.000000
52	0	0.000000
52	1	0.000332
52	2	0.506052
52	3	0.000000
52	4	0.000000
52	5	0.000000
52	6	0.000000
52	7	0.000000
52	8	0.000000
52	9	0.493616
53	0	0.000000
53	1	0.000000
53	2	1.000000
53	3	0.000000
53	4	0.000000
53	5	0.000000
53	6	0.000000
53	7	0.000000
53	8	0.000000
53	9	0.000000
54	0	0.000000
54	1	0.000000
54	2	1.000000
54	3	0.000000
54	4	0.000000
54	5	0.000000
54	6	0.000000
54	7	0.000000
54	8	0.000000
54	9	0.000000
55	0	0.000000
55	1	0.000644
55	2	0.494536
55	3	0.000000
55	4	0.000000
55	5	0.000000
55	6	0.000000
55	7	0.504820
55	8	0.000000
55	9	0.000000
56	0	0.000000
56	1	0.000000
56	2	1.000000
56	3	0.000000
56	4	0.000000
56	5	0.000000
56	6	0.000000
56	7	0.000000
56	8	0.000000
56	9	0.000000
57	0	0.000000
57	1	0.470508
57	2	0.529492
57	3	0.000000
57	4	0.000000
57	5	0.000000
57	6	0.000000
57	7	0.000000
57	8	0.000000
57	9	0.000000
58	0	0.501027
58	1	0.000659
58	2	0.498314
58	3	0.000000
58	4	0.000000
58	5	0.000000
58	6	0.000000
58	7	0.000000
58	8	0.000000
58	9	0.000000
59	0	0.507386
59	1	0.000000
59	2	0.000000
59	3	0.492614
59	4	0.000000
59	5	0.000000
59	6	0.000000
59	7	0.000000
