k	l	m	KLM
0	0	0	0.000000
0	0	1	1.000000
0	1	0	1.000000
0	1	1	0.000000
0	2	0	1.000000
0	2	1	0.000000
0	3	0	1.000000
0	3	1	0.000000
0	4	0	1.000000
0	4	1	0.000000
0	5	0	0.000000
0	5	1	1.000000
0	6	0	1.000000
0	6	1	0.000000
0	7	0	1.000000
0	7	1	0.000000
0	8	0	1.000000
0	8	1	0.000000
0	9	0	0.060789
0	9	1	0.939211
0	10	0	0.000000
0	10	1	1.000000
0	11	0	0.939311
0	11	1	0.060689
0	12	0	0.000000
0	12	1	1.000000
0	13	0	0.000000
0	13	1	1.000000
0	14	0	0.000000
0	14	1	1.000000
0	15	0	0.939311
0	15	1	0.060689
0	16	0	1.000000
0	16	1	0.000000
0	17	0	0.000000
0	17	1	1.000000
0	18	0	0.000000
0	18	1	1.000000
0	19	0	0.000000
0	19	1	1.000000
0	20	0	1.000000
0	20	1	0.000000
0	21	0	1.000000
0	21	1	0.000000
0	22	0	1.000000
0	22	1	0.000000
0	23	0	1.000000
0	23	1	0.000000
0	24	0	1.000000
0	24	1	0.000000
0	25	0	0.000000
0	25	1	1.000000
0	26	0	0.000000
0	26	1	1.000000
0	27	0	0.000000
0	27	1	1.000000
0	28	0	1.000000
0	28	1	0.000000
0	29	0	1.000000
0	29	1	0.000000
0	30	0	0.000000
0	30	1	1.000000
0	31	0	0.000000
0	31	1	1.000000
0	32	0	1.000000
0	32	1	0.000000
0	33	0	0.000000
0	33	1	1.000000
0	34	0	0.000000
0	34	1	1.000000
0	35	0	1.000000
0	35	1	0.000000
0	36	0	0.000000
0	36	1	1.000000
0	37	0	0.000000
0	37	1	1.000000
0	38	0	0.000000
0	38	1	1.000000
0	39	0	1.000000
0	39	1	0.000000
0	40	0	0.000000
0	40	1	1.000000
0	41	0	0.000000
0	41	1	1.000000
0	42	0	1.000000
0	42	1	0.000000
0	43	0	1.000000
0	43	1	0.000000
0	44	0	1.000000
0	44	1	0.000000
0	45	0	0.000000
0	45	1	1.000000
0	46	0	0.000000
0	46	1	1.000000
0	47	0	0.000000
0	47	1	1.000000
0	48	0	0.000000
0	48	1	1.000000
0	49	0	1.000000
0	49	1	0.000000
1	0	0	0.000000
1	0	1	1.000000
1	1	0	1.000000
1	1	1	0.000000
1	2	0	1.000000
1	2	1	0.000000
1	3	0	1.000000
1	3	1	0.000000
1	4	0	0.889276
1	4	1	0.110724
1	5	0	0.000000
1	5	1	1.000000
1	6	0	1.000000
1	6	1	0.000000
1	7	0	0.911254
1	7	1	0.088746
1	8	0	1.000000
1	8	1	0.000000
1	9	0	0.044232
1	9	1	0.955768
1	10	0	0.000000
1	10	1	1.000000
1	11	0	1.000000
1	11	1	0.000000
1	12	0	1.000000
1	12	1	0.000000
1	13	0	1.000000
1	13	1	0.000000
1	14	0	0.022145
1	14	1	0.977855
1	15	0	1.000000
1	15	1	0.000000
1	16	0	1.000000
1	16	1	0.000000
1	17	0	0.000000
1	17	1	1.000000
1	18	0	0.066682
1	18	1	0.933318
1	19	0	0.000000
1	19	1	1.000000
1	20	0	1.000000
1	20	1	0.000000
1	21	0	1.000000
1	21	1	0.000000
1	22	0	0.000000
1	22	1	1.000000
1	23	0	0.000000
1	23	1	1.000000
1	24	0	0.000000
1	24	1	1.000000
1	25	0	0.000000
1	25	1	1.000000
1	26	0	0.000000
1	26	1	1.000000
1	27	0	0.022123
1	27	1	0.977877
1	28	0	1.000000
1	28	1	0.000000
1	29	0	0.000000
1	29	1	1.000000
1	30	0	0.000000
1	30	1	1.000000
1	31	0	0.000000
1	31	1	1.000000
1	32	0	1.000000
1	32	1	0.000000
1	33	0	0.000000
1	33	1	1.000000
1	34	0	1.000000
1	34	1	0.000000
1	35	0	1.000000
1	35	1	0.000000
1	36	0	0.000000
1	36	1	1.000000
1	37	0	0.000000
1	37	1	1.000000
1	38	0	0.000000
1	38	1	1.000000
1	39	0	1.000000
1	39	1	0.000000
1	40	0	0.000000
1	40	1	1.000000
1	41	0	1.000000
1	41	1	0.000000
1	42	0	0.977852
1	42	1	0.022148
1	43	0	0.864056
1	43	1	0.135944
1	44	0	0.000000
1	44	1	1.000000
1	45	0	0.000000
1	45	1	1.000000
1	46	0	0.000000
1	46	1	1.000000
1	47	0	0.000000
1	47	1	1.000000
1	48	0	0.000000
1	48	1	1.000000
1	49	0	1.000000
1	49	1	0.000000
2	0	0	0.146599
2	0	1	0.853401
2	1	0	1.000000
2	1	1	0.000000
2	2	0	1.000000
2	2	1	0.000000
2	3	0	1.000000
2	3	1	0.000000
2	4	0	1.000000
2	4	1	0.000000
2	5	0	0.637147
2	5	1	0.362853
2	6	0	1.000000
2	6	1	0.000000
2	7	0	1.000000
2	7	1	0.000000
2	8	0	0.967527
2	8	1	0.032473
2	9	0	0.000000
2	9	1	1.000000
2	10	0	0.015975
2	10	1	0.984025
2	11	0	1.000000
2	11	1	0.000000
2	12	0	1.000000
2	12	1	0.000000
2	13	0	1.000000
2	13	1	0.000000
2	14	0	0.000000
2	14	1	1.000000
2	15	0	1.000000
2	15	1	0.000000
2	16	0	1.000000
2	16	1	0.000000
2	17	0	0.000000
2	17	1	1.000000
2	18	0	0.000000
2	18	1	1.000000
2	19	0	0.000000
2	19	1	1.000000
2	20	0	1.000000
2	20	1	0.000000
2	21	0	1.000000
2	21	1	0.000000
2	22	0	1.000000
2	22	1	0.000000
2	23	0	0.000000
2	23	1	1.000000
2	24	0	1.000000
2	24	1	0.000000
2	25	0	0.008131
2	25	1	0.991869
2	26	0	0.000000
2	26	1	1.000000
2	27	0	0.000000
2	27	1	1.000000
2	28	0	0.975608
2	28	1	0.024392
2	29	0	0.000000
2	29	1	1.000000
2	30	0	0.000000
2	30	1	1.000000
2	31	0	0.000000
2	31	1	1.000000
2	32	0	1.000000
2	32	1	0.000000
2	33	0	0.000000
2	33	1	1.000000
2	34	0	1.000000
2	34	1	0.000000
2	35	0	1.000000
2	35	1	0.000000
2	36	0	0.082492
2	36	1	0.917508
2	37	0	0.000000
2	37	1	1.000000
2	38	0	0.000000
2	38	1	1.000000
2	39	0	1.000000
2	39	1	0.000000
2	40	0	0.000000
2	40	1	1.000000
2	41	0	0.000000
2	41	1	1.000000
2	42	0	1.000000
2	42	1	0.000000
2	43	0	1.000000
2	43	1	0.000000
2	44	0	0.000000
2	44	1	1.000000
2	45	0	0.138925
2	45	1	0.861075
2	46	0	0.024307
2	46	1	0.975693
2	47	0	0.000000
2	47	1	1.000000
2	48	0	0.000000
2	48	1	1.000000
2	49	0	0.959276
2	49	1	0.040724
3	0	0	0.000000
3	0	1	1.000000
3	1	0	0.000000
3	1	1	1.000000
3	2	0	1.000000
3	2	1	0.000000
3	3	0	1.000000
3	3	1	0.000000
3	4	0	1.000000
3	4	1	0.000000
3	5	0	0.000000
3	5	1	1.000000
3	6	0	0.719356
3	6	1	0.280644
3	7	0	1.000000
3	7	1	0.000000
3	8	0	1.000000
3	8	1	0.000000
3	9	0	0.000000
3	9	1	1.000000
3	10	0	0.000000
3	10	1	1.000000
3	11	0	1.000000
3	11	1	0.000000
3	12	0	1.000000
3	12	1	0.000000
3	13	0	1.000000
3	13	1	0.000000
3	14	0	0.000000
3	14	1	1.000000
3	15	0	1.000000
3	15	1	0.000000
3	16	0	0.000000
3	16	1	1.000000
3	17	0	0.000000
3	17	1	1.000000
3	18	0	0.000000
3	18	1	1.000000
3	19	0	0.000000
3	19	1	1.000000
3	20	0	0.000000
3	20	1	1.000000
3	21	0	1.000000
3	21	1	0.000000
3	22	0	1.000000
3	22	1	0.000000
3	23	0	0.000000
3	23	1	1.000000
3	24	0	1.000000
3	24	1	0.000000
3	25	0	0.000000
3	25	1	1.000000
3	26	0	0.000000
3	26	1	1.000000
3	27	0	0.000000
3	27	1	1.000000
3	28	0	1.000000
3	28	1	0.000000
3	29	0	0.000000
3	29	1	1.000000
3	30	0	1.000000
3	30	1	0.000000
3	31	0	0.000000
3	31	1	1.000000
3	32	0	1.000000
3	32	1	0.000000
3	33	0	0.000000
3	33	1	1.000000
3	34	0	1.000000
3	34	1	0.000000
3	35	0	0.000000
3	35	1	1.000000
3	36	0	0.000000
3	36	1	1.000000
3	37	0	1.000000
3	37	1	0.000000
3	38	0	0.000000
3	38	1	1.000000
3	39	0	0.000000
3	39	1	1.000000
3	40	0	0.000000
3	40	1	1.000000
3	41	0	0.000000
3	41	1	1.000000
3	42	0	1.000000
3	42	1	0.000000
3	43	0	1.000000
3	43	1	0.000000
3	44	0	0.000000
3	44	1	1.000000
3	45	0	0.000000
3	45	1	1.000000
3	46	0	0.000000
3	46	1	1.000000
3	47	0	0.000000
3	47	1	1.000000
3	48	0	1.000000
3	48	1	0.000000
3	49	0	1.000000
3	49	1	0.000000
4	0	0	0.000000
4	0	1	1.000000
4	1	0	0.000000
4	1	1	1.000000
4	2	0	0.932865
4	2	1	0.067135
4	3	0	1.000000
4	3	1	0.000000
4	4	0	1.000000
4	4	1	0.000000
4	5	0	0.000000
4	5	1	1.000000
4	6	0	1.000000
4	6	1	0.000000
4	7	0	1.000000
4	7	1	0.000000
4	8	0	1.000000
4	8	1	0.000000
4	9	0	0.000000
4	9	1	1.000000
4	10	0	0.000000
4	10	1	1.000000
4	11	0	1.000000
4	11	1	0.000000
4	12	0	1.000000
4	12	1	0.000000
4	13	0	1.000000
4	13	1	0.000000
4	14	0	0.000000
4	14	1	1.000000
4	15	0	1.000000
4	15	1	0.000000
4	16	0	1.000000
4	16	1	0.000000
4	17	0	0.022308
4	17	1	0.977692
4	18	0	0.000000
4	18	1	1.000000
4	19	0	0.044964
4	19	1	0.955036
4	20	0	1.000000
4	20	1	0.000000
4	21	0	0.528196
4	21	1	0.471804
4	22	0	1.000000
4	22	1	0.000000
4	23	0	0.000000
4	23	1	1.000000
4	24	0	1.000000
4	24	1	0.000000
4	25	0	0.000000
4	25	1	1.000000
4	26	0	0.135756
4	26	1	0.864244
4	27	0	0.000000
4	27	1	1.000000
4	28	0	1.000000
4	28	1	0.000000
4	29	0	0.000000
4	29	1	1.000000
4	30	0	0.000000
4	30	1	1.000000
4	31	0	0.286627
4	31	1	0.713373
4	32	0	0.955055
4	32	1	0.044945
4	33	0	0.471804
4	33	1	0.528196
4	34	0	1.000000
4	34	1	0.000000
4	35	0	1.000000
4	35	1	0.000000
4	36	0	0.000000
4	36	1	1.000000
4	37	0	0.000000
4	37	1	1.000000
4	38	0	0.000000
4	38	1	1.000000
4	39	0	0.000000
4	39	1	1.000000
4	40	0	0.022335
4	40	1	0.977665
4	41	0	0.000000
4	41	1	1.000000
4	42	0	1.000000
4	42	1	0.000000
4	43	0	1.000000
4	43	1	0.000000
4	44	0	0.000000
4	44	1	1.000000
4	45	0	0.000000
4	45	1	1.000000
4	46	0	0.000000
4	46	1	1.000000
4	47	0	0.022327
4	47	1	0.977673
4	48	0	0.000000
4	48	1	1.000000
4	49	0	1.000000
4	49	1	0.000000
5	0	0	0.000000
5	0	1	1.000000
5	1	0	0.000000
5	1	1	1.000000
5	2	0	1.000000
5	2	1	0.000000
5	3	0	0.941041
5	3	1	0.058959
5	4	0	1.000000
5	4	1	0.000000
5	5	0	0.000000
5	5	1	1.000000
5	6	0	1.000000
5	6	1	0.000000
5	7	0	1.000000
5	7	1	0.000000
5	8	0	1.000000
5	8	1	0.000000
5	9	0	0.000000
5	9	1	1.000000
5	10	0	0.000636
5	10	1	0.999364
5	11	0	1.000000
