k	l	m	KLM
0	0	0	0.986667
0	0	1	0.013333
0	1	0	0.996667
0	1	1	0.003333
0	2	0	0.010000
0	2	1	0.990000
0	3	0	0.920000
0	3	1	0.080000
0	4	0	0.996667
0	4	1	0.003333
0	5	0	0.293333
0	5	1	0.706667
0	6	0	0.996667
0	6	1	0.003333
0	7	0	0.966667
0	7	1	0.033333
0	8	0	0.996667
0	8	1	0.003333
0	9	0	0.960000
0	9	1	0.040000
0	10	0	0.013333
0	10	1	0.986667
0	11	0	0.420000
0	11	1	0.580000
0	12	0	0.293333
0	12	1	0.706667
0	13	0	0.420000
0	13	1	0.580000
0	14	0	0.706667
0	14	1	0.293333
0	15	0	0.966667
0	15	1	0.033333
0	16	0	0.003333
0	16	1	0.996667
0	17	0	0.046667
0	17	1	0.953333
0	18	0	0.293333
0	18	1	0.706667
0	19	0	0.706667
0	19	1	0.293333
0	20	0	0.706667
0	20	1	0.293333
0	21	0	0.026667
0	21	1	0.973333
0	22	0	0.066667
0	22	1	0.933333
0	23	0	0.943333
0	23	1	0.056667
0	24	0	0.923333
0	24	1	0.076667
0	25	0	0.996667
0	25	1	0.003333
0	26	0	0.003333
0	26	1	0.996667
0	27	0	0.996667
0	27	1	0.003333
0	28	0	0.293333
0	28	1	0.706667
0	29	0	0.996667
0	29	1	0.003333
0	30	0	0.293333
0	30	1	0.706667
0	31	0	0.996667
0	31	1	0.003333
0	32	0	0.706667
0	32	1	0.293333
0	33	0	0.013333
0	33	1	0.986667
0	34	0	0.003333
0	34	1	0.996667
0	35	0	0.996667
0	35	1	0.003333
0	36	0	0.033333
0	36	1	0.966667
0	37	0	0.046667
0	37	1	0.953333
0	38	0	0.580000
0	38	1	0.420000
0	39	0	0.010000
0	39	1	0.990000

